filename,food_type,count,level
NIST_POS_Samp_10-01.mzXML,11442.G72734,25,0
NIST_POS_Samp_10-01.mzXML,11442.G72735,16,0
NIST_POS_Samp_10-01.mzXML,11442.G72739,9,0
NIST_POS_Samp_10-01.mzXML,11442.G72743,6,0
NIST_POS_Samp_10-01.mzXML,11442.G72744,6,0
NIST_POS_Samp_10-01.mzXML,11442.G72748,22,0
NIST_POS_Samp_10-01.mzXML,11442.G72749,14,0
NIST_POS_Samp_10-01.mzXML,11442.G72754,10,0
NIST_POS_Samp_10-01.mzXML,11442.G72756,4,0
NIST_POS_Samp_10-01.mzXML,11442.G72757,7,0
NIST_POS_Samp_10-01.mzXML,11442.G72760,17,0
NIST_POS_Samp_10-01.mzXML,11442.G72761,8,0
NIST_POS_Samp_10-01.mzXML,11442.G72762,19,0
NIST_POS_Samp_10-01.mzXML,11442.G72763,29,0
NIST_POS_Samp_10-01.mzXML,11442.G72764,16,0
NIST_POS_Samp_10-01.mzXML,11442.G72765,6,0
NIST_POS_Samp_10-01.mzXML,11442.G72766,8,0
NIST_POS_Samp_10-01.mzXML,11442.G72767,15,0
NIST_POS_Samp_10-01.mzXML,11442.G72769,13,0
NIST_POS_Samp_10-01.mzXML,11442.G72770,21,0
NIST_POS_Samp_10-01.mzXML,11442.G72771,19,0
NIST_POS_Samp_10-01.mzXML,11442.G72773,12,0
NIST_POS_Samp_10-01.mzXML,11442.G72776,4,0
NIST_POS_Samp_10-01.mzXML,11442.G72777,7,0
NIST_POS_Samp_10-01.mzXML,11442.G72778,5,0
NIST_POS_Samp_10-01.mzXML,11442.G72780,5,0
NIST_POS_Samp_10-01.mzXML,11442.G72781,4,0
NIST_POS_Samp_10-01.mzXML,11442.G72782,5,0
NIST_POS_Samp_10-01.mzXML,11442.G72783,2,0
NIST_POS_Samp_10-01.mzXML,11442.G72784,9,0
NIST_POS_Samp_10-01.mzXML,11442.G72785,5,0
NIST_POS_Samp_10-01.mzXML,11442.G72786,13,0
NIST_POS_Samp_10-01.mzXML,11442.G72789,8,0
NIST_POS_Samp_10-01.mzXML,11442.G72791,5,0
NIST_POS_Samp_10-01.mzXML,11442.G72792,14,0
NIST_POS_Samp_10-01.mzXML,11442.G72793,12,0
NIST_POS_Samp_10-01.mzXML,11442.G72794,11,0
NIST_POS_Samp_10-01.mzXML,11442.G72795,14,0
NIST_POS_Samp_10-01.mzXML,11442.G72796,8,0
NIST_POS_Samp_10-01.mzXML,11442.G72797,15,0
NIST_POS_Samp_10-01.mzXML,11442.G72807,17,0
NIST_POS_Samp_10-01.mzXML,11442.G72808,12,0
NIST_POS_Samp_10-01.mzXML,11442.G72809,4,0
NIST_POS_Samp_10-01.mzXML,11442.G72810,6,0
NIST_POS_Samp_10-01.mzXML,11442.G72811,7,0
NIST_POS_Samp_10-01.mzXML,11442.G72812,7,0
NIST_POS_Samp_10-01.mzXML,11442.G72814,8,0
NIST_POS_Samp_10-01.mzXML,11442.G72817,8,0
NIST_POS_Samp_10-01.mzXML,11442.G72818,21,0
NIST_POS_Samp_10-01.mzXML,11442.G72824,5,0
NIST_POS_Samp_10-01.mzXML,11442.G72828,4,0
NIST_POS_Samp_10-01.mzXML,11442.G72829,5,0
NIST_POS_Samp_10-01.mzXML,11442.G72830,7,0
NIST_POS_Samp_10-01.mzXML,11442.G72831,31,0
NIST_POS_Samp_10-01.mzXML,11442.G72833,4,0
NIST_POS_Samp_10-01.mzXML,11442.G72836,15,0
NIST_POS_Samp_10-01.mzXML,11442.G72837,13,0
NIST_POS_Samp_10-01.mzXML,11442.G72839,4,0
NIST_POS_Samp_10-01.mzXML,11442.G72841,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73454,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73456,25,0
NIST_POS_Samp_10-01.mzXML,11442.G73463,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73464,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73465,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73466,31,0
NIST_POS_Samp_10-01.mzXML,11442.G73467,16,0
NIST_POS_Samp_10-01.mzXML,11442.G73468,25,0
NIST_POS_Samp_10-01.mzXML,11442.G73469,25,0
NIST_POS_Samp_10-01.mzXML,11442.G73470,10,0
NIST_POS_Samp_10-01.mzXML,11442.G73471,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73472,10,0
NIST_POS_Samp_10-01.mzXML,11442.G73474,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73476,14,0
NIST_POS_Samp_10-01.mzXML,11442.G73477,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73478,23,0
NIST_POS_Samp_10-01.mzXML,11442.G73482,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73484,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73485,2,0
NIST_POS_Samp_10-01.mzXML,11442.G73486,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73488,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73492,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73493,1,0
NIST_POS_Samp_10-01.mzXML,11442.G73494,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73495,1,0
NIST_POS_Samp_10-01.mzXML,11442.G73496,17,0
NIST_POS_Samp_10-01.mzXML,11442.G73497,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73498,2,0
NIST_POS_Samp_10-01.mzXML,11442.G73499,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73502,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73503,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73504,2,0
NIST_POS_Samp_10-01.mzXML,11442.G73505,8,0
NIST_POS_Samp_10-01.mzXML,11442.G73507,2,0
NIST_POS_Samp_10-01.mzXML,11442.G73510,15,0
NIST_POS_Samp_10-01.mzXML,11442.G73511,1,0
NIST_POS_Samp_10-01.mzXML,11442.G73514,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73515,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73516,1,0
NIST_POS_Samp_10-01.mzXML,11442.G73519,16,0
NIST_POS_Samp_10-01.mzXML,11442.G73520,11,0
NIST_POS_Samp_10-01.mzXML,11442.G73522,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73523,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73524,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73525,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73529,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73530,20,0
NIST_POS_Samp_10-01.mzXML,11442.G73532,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73634,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73636,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73637,17,0
NIST_POS_Samp_10-01.mzXML,11442.G73638,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73641,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73642,50,0
NIST_POS_Samp_10-01.mzXML,11442.G73643,11,0
NIST_POS_Samp_10-01.mzXML,11442.G73648,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73649,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73651,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73652,19,0
NIST_POS_Samp_10-01.mzXML,11442.G73656,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73657,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73658,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73659,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73660,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73661,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73662,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73663,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73664,9,0
NIST_POS_Samp_10-01.mzXML,11442.G73665,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73666,8,0
NIST_POS_Samp_10-01.mzXML,11442.G73667,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73668,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73669,10,0
NIST_POS_Samp_10-01.mzXML,11442.G73670,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73671,14,0
NIST_POS_Samp_10-01.mzXML,11442.G73672,21,0
NIST_POS_Samp_10-01.mzXML,11442.G73673,14,0
NIST_POS_Samp_10-01.mzXML,11442.G73674,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73675,11,0
NIST_POS_Samp_10-01.mzXML,11442.G73676,17,0
NIST_POS_Samp_10-01.mzXML,11442.G73677,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73678,12,0
NIST_POS_Samp_10-01.mzXML,11442.G73679,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73680,20,0
NIST_POS_Samp_10-01.mzXML,11442.G73681,8,0
NIST_POS_Samp_10-01.mzXML,11442.G73683,15,0
NIST_POS_Samp_10-01.mzXML,11442.G73684,26,0
NIST_POS_Samp_10-01.mzXML,11442.G73685,16,0
NIST_POS_Samp_10-01.mzXML,11442.G73686,11,0
NIST_POS_Samp_10-01.mzXML,11442.G73687,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73688,15,0
NIST_POS_Samp_10-01.mzXML,11442.G73689,10,0
NIST_POS_Samp_10-01.mzXML,11442.G73690,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73692,47,0
NIST_POS_Samp_10-01.mzXML,11442.G73693,50,0
NIST_POS_Samp_10-01.mzXML,11442.G73694,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73696,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73697,18,0
NIST_POS_Samp_10-01.mzXML,11442.G73698,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73699,21,0
NIST_POS_Samp_10-01.mzXML,11442.G73702,22,0
NIST_POS_Samp_10-01.mzXML,11442.G73703,18,0
NIST_POS_Samp_10-01.mzXML,11442.G73704,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73705,34,0
NIST_POS_Samp_10-01.mzXML,11442.G73706,23,0
NIST_POS_Samp_10-01.mzXML,11442.G73707,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73712,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73713,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73715,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73716,29,0
NIST_POS_Samp_10-01.mzXML,11442.G73724,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73726,11,0
NIST_POS_Samp_10-01.mzXML,11442.G73727,5,0
NIST_POS_Samp_10-01.mzXML,11442.G73728,14,0
NIST_POS_Samp_10-01.mzXML,11442.G73731,17,0
NIST_POS_Samp_10-01.mzXML,11442.G73732,8,0
NIST_POS_Samp_10-01.mzXML,11442.G73733,16,0
NIST_POS_Samp_10-01.mzXML,11442.G73938,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73939,15,0
NIST_POS_Samp_10-01.mzXML,11442.G73957,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73958,9,0
NIST_POS_Samp_10-01.mzXML,11442.G73959,15,0
NIST_POS_Samp_10-01.mzXML,11442.G73960,22,0
NIST_POS_Samp_10-01.mzXML,11442.G73964,2,0
NIST_POS_Samp_10-01.mzXML,11442.G73965,8,0
NIST_POS_Samp_10-01.mzXML,11442.G73970,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73971,7,0
NIST_POS_Samp_10-01.mzXML,11442.G73972,22,0
NIST_POS_Samp_10-01.mzXML,11442.G73973,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73974,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73975,14,0
NIST_POS_Samp_10-01.mzXML,11442.G73976,34,0
NIST_POS_Samp_10-01.mzXML,11442.G73977,28,0
NIST_POS_Samp_10-01.mzXML,11442.G73978,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73979,39,0
NIST_POS_Samp_10-01.mzXML,11442.G73983,10,0
NIST_POS_Samp_10-01.mzXML,11442.G73984,6,0
NIST_POS_Samp_10-01.mzXML,11442.G73986,9,0
NIST_POS_Samp_10-01.mzXML,11442.G73987,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73988,30,0
NIST_POS_Samp_10-01.mzXML,11442.G73992,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73993,4,0
NIST_POS_Samp_10-01.mzXML,11442.G73994,3,0
NIST_POS_Samp_10-01.mzXML,11442.G73995,19,0
NIST_POS_Samp_10-01.mzXML,11442.G73997,8,0
NIST_POS_Samp_10-01.mzXML,11442.G73998,13,0
NIST_POS_Samp_10-01.mzXML,11442.G73999,14,0
NIST_POS_Samp_10-01.mzXML,11442.G74001,7,0
NIST_POS_Samp_10-01.mzXML,11442.G74002,3,0
NIST_POS_Samp_10-01.mzXML,11442.G74005,10,0
NIST_POS_Samp_10-01.mzXML,11442.G74006,19,0
NIST_POS_Samp_10-01.mzXML,11442.G74007,8,0
NIST_POS_Samp_10-01.mzXML,11442.G74008,17,0
NIST_POS_Samp_10-01.mzXML,11442.G74012,8,0
NIST_POS_Samp_10-01.mzXML,11442.G74013,12,0
NIST_POS_Samp_10-01.mzXML,11442.G74014,3,0
NIST_POS_Samp_10-01.mzXML,11442.G74017,9,0
NIST_POS_Samp_10-01.mzXML,11442.G74019,13,0
NIST_POS_Samp_10-01.mzXML,11442.G74020,8,0
NIST_POS_Samp_10-01.mzXML,11442.G74022,6,0
NIST_POS_Samp_10-01.mzXML,11442.G74023,11,0
NIST_POS_Samp_10-01.mzXML,11442.G74024,10,0
NIST_POS_Samp_10-01.mzXML,11442.G74025,29,0
NIST_POS_Samp_10-01.mzXML,11442.G74026,16,0
NIST_POS_Samp_10-01.mzXML,11442.G74029,27,0
NIST_POS_Samp_10-01.mzXML,11442.G74030,11,0
NIST_POS_Samp_10-01.mzXML,11442.G74031,7,0
NIST_POS_Samp_10-01.mzXML,11442.G74032,15,0
NIST_POS_Samp_10-01.mzXML,11442.G74033,3,0
NIST_POS_Samp_10-01.mzXML,11442.G74034,2,0
NIST_POS_Samp_10-01.mzXML,11442.G74036,6,0
NIST_POS_Samp_10-01.mzXML,11442.G74045,15,0
NIST_POS_Samp_10-01.mzXML,11442.G74051,2,0
NIST_POS_Samp_10-01.mzXML,11442.G74054,9,0
NIST_POS_Samp_10-01.mzXML,11442.G74057,3,0
NIST_POS_Samp_10-01.mzXML,11442.G74058,25,0
NIST_POS_Samp_10-01.mzXML,11442.G74059,15,0
NIST_POS_Samp_10-01.mzXML,11442.G74060,4,0
NIST_POS_Samp_10-01.mzXML,11442.G74061,19,0
NIST_POS_Samp_10-01.mzXML,11442.G74062,10,0
NIST_POS_Samp_10-01.mzXML,11442.G74064,3,0
NIST_POS_Samp_10-01.mzXML,11442.G74066,42,0
NIST_POS_Samp_10-01.mzXML,11442.G74072,5,0
NIST_POS_Samp_10-01.mzXML,11442.G74074,10,0
NIST_POS_Samp_10-01.mzXML,11442.G74076,11,0
NIST_POS_Samp_10-01.mzXML,11442.G74077,1,0
NIST_POS_Samp_10-01.mzXML,11442.G74078,1,0
NIST_POS_Samp_10-01.mzXML,11442.G74079,3,0
NIST_POS_Samp_10-01.mzXML,11442.G74080,4,0
NIST_POS_Samp_10-01.mzXML,11442.G74081,2,0
NIST_POS_Samp_10-01.mzXML,11442.G74082,3,0
NIST_POS_Samp_10-01.mzXML,11442.G74083,2,0
NIST_POS_Samp_10-01.mzXML,11442.G74084,7,0
NIST_POS_Samp_10-01.mzXML,11442.G74085,3,0
NIST_POS_Samp_10-01.mzXML,11442.G74086,5,0
NIST_POS_Samp_10-01.mzXML,11442.G74087,11,0
NIST_POS_Samp_10-01.mzXML,11442.G74089,4,0
NIST_POS_Samp_10-01.mzXML,11442.G74090,4,0
NIST_POS_Samp_10-01.mzXML,11442.G74091,5,0
NIST_POS_Samp_10-01.mzXML,11442.G74092,2,0
NIST_POS_Samp_10-01.mzXML,11442.G74093,1,0
NIST_POS_Samp_10-01.mzXML,11442.G74094,8,0
NIST_POS_Samp_10-01.mzXML,11442.G74095,31,0
NIST_POS_Samp_10-01.mzXML,11442.G74096,15,0
NIST_POS_Samp_10-01.mzXML,11442.G74097,45,0
NIST_POS_Samp_10-01.mzXML,11442.G74098,21,0
NIST_POS_Samp_10-01.mzXML,11442.G74099,16,0
NIST_POS_Samp_10-01.mzXML,11442.G74111,6,0
NIST_POS_Samp_10-01.mzXML,11442.G74116,13,0
NIST_POS_Samp_10-01.mzXML,11442.G74117,19,0
NIST_POS_Samp_10-01.mzXML,11442.G74119,3,0
NIST_POS_Samp_10-01.mzXML,11442.G74120,5,0
NIST_POS_Samp_10-01.mzXML,11442.G74123,27,0
NIST_POS_Samp_10-01.mzXML,11442.G74124,15,0
NIST_POS_Samp_10-01.mzXML,11442.G74125,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75068,16,0
NIST_POS_Samp_10-01.mzXML,11442.G75073,22,0
NIST_POS_Samp_10-01.mzXML,11442.G75074,17,0
NIST_POS_Samp_10-01.mzXML,11442.G75075,16,0
NIST_POS_Samp_10-01.mzXML,11442.G75076,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75078,14,0
NIST_POS_Samp_10-01.mzXML,11442.G75080,10,0
NIST_POS_Samp_10-01.mzXML,11442.G75090,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75096,32,0
NIST_POS_Samp_10-01.mzXML,11442.G75099,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75110,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75111,8,0
NIST_POS_Samp_10-01.mzXML,11442.G75113,8,0
NIST_POS_Samp_10-01.mzXML,11442.G75115,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75119,15,0
NIST_POS_Samp_10-01.mzXML,11442.G75120,17,0
NIST_POS_Samp_10-01.mzXML,11442.G75121,38,0
NIST_POS_Samp_10-01.mzXML,11442.G75122,11,0
NIST_POS_Samp_10-01.mzXML,11442.G75123,16,0
NIST_POS_Samp_10-01.mzXML,11442.G75124,8,0
NIST_POS_Samp_10-01.mzXML,11442.G75136,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75148,12,0
NIST_POS_Samp_10-01.mzXML,11442.G75151,26,0
NIST_POS_Samp_10-01.mzXML,11442.G75152,29,0
NIST_POS_Samp_10-01.mzXML,11442.G75153,25,0
NIST_POS_Samp_10-01.mzXML,11442.G75154,20,0
NIST_POS_Samp_10-01.mzXML,11442.G75155,25,0
NIST_POS_Samp_10-01.mzXML,11442.G75156,18,0
NIST_POS_Samp_10-01.mzXML,11442.G75157,17,0
NIST_POS_Samp_10-01.mzXML,11442.G75158,36,0
NIST_POS_Samp_10-01.mzXML,11442.G75161,2,0
NIST_POS_Samp_10-01.mzXML,11442.G75164,40,0
NIST_POS_Samp_10-01.mzXML,11442.G75165,16,0
NIST_POS_Samp_10-01.mzXML,11442.G75218,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75219,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75220,3,0
NIST_POS_Samp_10-01.mzXML,11442.G75221,2,0
NIST_POS_Samp_10-01.mzXML,11442.G75226,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75229,17,0
NIST_POS_Samp_10-01.mzXML,11442.G75230,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75231,1,0
NIST_POS_Samp_10-01.mzXML,11442.G75235,3,0
NIST_POS_Samp_10-01.mzXML,11442.G75236,15,0
NIST_POS_Samp_10-01.mzXML,11442.G75237,11,0
NIST_POS_Samp_10-01.mzXML,11442.G75238,3,0
NIST_POS_Samp_10-01.mzXML,11442.G75239,10,0
NIST_POS_Samp_10-01.mzXML,11442.G75240,32,0
NIST_POS_Samp_10-01.mzXML,11442.G75241,12,0
NIST_POS_Samp_10-01.mzXML,11442.G75242,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75244,20,0
NIST_POS_Samp_10-01.mzXML,11442.G75248,17,0
NIST_POS_Samp_10-01.mzXML,11442.G75249,18,0
NIST_POS_Samp_10-01.mzXML,11442.G75250,13,0
NIST_POS_Samp_10-01.mzXML,11442.G75251,31,0
NIST_POS_Samp_10-01.mzXML,11442.G75253,19,0
NIST_POS_Samp_10-01.mzXML,11442.G75254,25,0
NIST_POS_Samp_10-01.mzXML,11442.G75255,14,0
NIST_POS_Samp_10-01.mzXML,11442.G75256,23,0
NIST_POS_Samp_10-01.mzXML,11442.G75259,1,0
NIST_POS_Samp_10-01.mzXML,11442.G75260,1,0
NIST_POS_Samp_10-01.mzXML,11442.G75261,3,0
NIST_POS_Samp_10-01.mzXML,11442.G75569,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75570,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75572,11,0
NIST_POS_Samp_10-01.mzXML,11442.G75573,27,0
NIST_POS_Samp_10-01.mzXML,11442.G75574,10,0
NIST_POS_Samp_10-01.mzXML,11442.G75577,21,0
NIST_POS_Samp_10-01.mzXML,11442.G75590,11,0
NIST_POS_Samp_10-01.mzXML,11442.G75611,13,0
NIST_POS_Samp_10-01.mzXML,11442.G75612,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75613,8,0
NIST_POS_Samp_10-01.mzXML,11442.G75615,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75616,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75617,8,0
NIST_POS_Samp_10-01.mzXML,11442.G75618,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75619,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75620,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75621,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75622,17,0
NIST_POS_Samp_10-01.mzXML,11442.G75623,15,0
NIST_POS_Samp_10-01.mzXML,11442.G75624,14,0
NIST_POS_Samp_10-01.mzXML,11442.G75625,10,0
NIST_POS_Samp_10-01.mzXML,11442.G75626,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75627,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75628,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75629,20,0
NIST_POS_Samp_10-01.mzXML,11442.G75630,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75631,43,0
NIST_POS_Samp_10-01.mzXML,11442.G75633,17,0
NIST_POS_Samp_10-01.mzXML,11442.G75635,22,0
NIST_POS_Samp_10-01.mzXML,11442.G75648,6,0
NIST_POS_Samp_10-01.mzXML,11442.G75650,33,0
NIST_POS_Samp_10-01.mzXML,11442.G75651,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75654,24,0
NIST_POS_Samp_10-01.mzXML,11442.G75655,23,0
NIST_POS_Samp_10-01.mzXML,11442.G75657,16,0
NIST_POS_Samp_10-01.mzXML,11442.G75658,6,0
NIST_POS_Samp_10-01.mzXML,11442.G75661,36,0
NIST_POS_Samp_10-01.mzXML,11442.G75662,18,0
NIST_POS_Samp_10-01.mzXML,11442.G75663,21,0
NIST_POS_Samp_10-01.mzXML,11442.G75664,20,0
NIST_POS_Samp_10-01.mzXML,11442.G75665,14,0
NIST_POS_Samp_10-01.mzXML,11442.G75666,12,0
NIST_POS_Samp_10-01.mzXML,11442.G75667,13,0
NIST_POS_Samp_10-01.mzXML,11442.G75668,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75669,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75670,8,0
NIST_POS_Samp_10-01.mzXML,11442.G75672,32,0
NIST_POS_Samp_10-01.mzXML,11442.G75677,26,0
NIST_POS_Samp_10-01.mzXML,11442.G75678,29,0
NIST_POS_Samp_10-01.mzXML,11442.G75679,44,0
NIST_POS_Samp_10-01.mzXML,11442.G75680,11,0
NIST_POS_Samp_10-01.mzXML,11442.G75681,31,0
NIST_POS_Samp_10-01.mzXML,11442.G75682,25,0
NIST_POS_Samp_10-01.mzXML,11442.G75683,25,0
NIST_POS_Samp_10-01.mzXML,11442.G75684,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75688,27,0
NIST_POS_Samp_10-01.mzXML,11442.G75689,23,0
NIST_POS_Samp_10-01.mzXML,11442.G75690,21,0
NIST_POS_Samp_10-01.mzXML,11442.G75691,10,0
NIST_POS_Samp_10-01.mzXML,11442.G75718,23,0
NIST_POS_Samp_10-01.mzXML,11442.G75719,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75720,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75721,17,0
NIST_POS_Samp_10-01.mzXML,11442.G75722,3,0
NIST_POS_Samp_10-01.mzXML,11442.G75723,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75725,14,0
NIST_POS_Samp_10-01.mzXML,11442.G75726,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75728,6,0
NIST_POS_Samp_10-01.mzXML,11442.G75733,2,0
NIST_POS_Samp_10-01.mzXML,11442.G75739,1,0
NIST_POS_Samp_10-01.mzXML,11442.G75741,14,0
NIST_POS_Samp_10-01.mzXML,11442.G75742,8,0
NIST_POS_Samp_10-01.mzXML,11442.G75743,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75744,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75745,1,0
NIST_POS_Samp_10-01.mzXML,11442.G75747,10,0
NIST_POS_Samp_10-01.mzXML,11442.G75749,13,0
NIST_POS_Samp_10-01.mzXML,11442.G75750,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75753,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75754,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75755,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75757,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75758,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75759,34,0
NIST_POS_Samp_10-01.mzXML,11442.G75760,2,0
NIST_POS_Samp_10-01.mzXML,11442.G75761,27,0
NIST_POS_Samp_10-01.mzXML,11442.G75762,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75766,13,0
NIST_POS_Samp_10-01.mzXML,11442.G75768,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75769,3,0
NIST_POS_Samp_10-01.mzXML,11442.G75770,3,0
NIST_POS_Samp_10-01.mzXML,11442.G75771,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75772,2,0
NIST_POS_Samp_10-01.mzXML,11442.G75781,3,0
NIST_POS_Samp_10-01.mzXML,11442.G75782,6,0
NIST_POS_Samp_10-01.mzXML,11442.G75783,6,0
NIST_POS_Samp_10-01.mzXML,11442.G75800,6,0
NIST_POS_Samp_10-01.mzXML,11442.G75801,8,0
NIST_POS_Samp_10-01.mzXML,11442.G75802,14,0
NIST_POS_Samp_10-01.mzXML,11442.G75803,3,0
NIST_POS_Samp_10-01.mzXML,11442.G75804,22,0
NIST_POS_Samp_10-01.mzXML,11442.G75805,11,0
NIST_POS_Samp_10-01.mzXML,11442.G75806,13,0
NIST_POS_Samp_10-01.mzXML,11442.G75807,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75808,6,0
NIST_POS_Samp_10-01.mzXML,11442.G75809,14,0
NIST_POS_Samp_10-01.mzXML,11442.G75810,7,0
NIST_POS_Samp_10-01.mzXML,11442.G75811,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75812,10,0
NIST_POS_Samp_10-01.mzXML,11442.G75813,18,0
NIST_POS_Samp_10-01.mzXML,11442.G75814,10,0
NIST_POS_Samp_10-01.mzXML,11442.G75815,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75818,9,0
NIST_POS_Samp_10-01.mzXML,11442.G75824,4,0
NIST_POS_Samp_10-01.mzXML,11442.G75825,5,0
NIST_POS_Samp_10-01.mzXML,11442.G75826,5,0
