filename,food_type,count,level
NIST_POS_Samp_08-02.mzXML,11442.G75852,5,0
NIST_POS_Samp_08-02.mzXML,11442.G75854,5,0
NIST_POS_Samp_08-02.mzXML,11442.G75855,4,0
NIST_POS_Samp_08-02.mzXML,11442.G75856,4,0
NIST_POS_Samp_08-02.mzXML,11442.G75857,4,0
NIST_POS_Samp_08-02.mzXML,11442.G75859,6,0
NIST_POS_Samp_08-02.mzXML,11442.G75862,12,0
NIST_POS_Samp_08-02.mzXML,11442.G75865,3,0
NIST_POS_Samp_08-02.mzXML,11442.G75866,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78802,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78803,5,0
NIST_POS_Samp_08-02.mzXML,11442.G78806,7,0
NIST_POS_Samp_08-02.mzXML,11442.G78807,5,0
NIST_POS_Samp_08-02.mzXML,11442.G78808,2,0
NIST_POS_Samp_08-02.mzXML,11442.G78810,7,0
NIST_POS_Samp_08-02.mzXML,11442.G78811,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78812,2,0
NIST_POS_Samp_08-02.mzXML,11442.G78813,4,0
NIST_POS_Samp_08-02.mzXML,11442.G78814,3,0
NIST_POS_Samp_08-02.mzXML,11442.G78815,4,0
NIST_POS_Samp_08-02.mzXML,11442.G78816,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78817,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78829,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78830,3,0
NIST_POS_Samp_08-02.mzXML,11442.G78831,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78832,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78835,7,0
NIST_POS_Samp_08-02.mzXML,11442.G78836,4,0
NIST_POS_Samp_08-02.mzXML,11442.G78845,3,0
NIST_POS_Samp_08-02.mzXML,11442.G78861,2,0
NIST_POS_Samp_08-02.mzXML,11442.G78862,12,0
NIST_POS_Samp_08-02.mzXML,11442.G78863,7,0
NIST_POS_Samp_08-02.mzXML,11442.G78864,14,0
NIST_POS_Samp_08-02.mzXML,11442.G78869,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78870,3,0
NIST_POS_Samp_08-02.mzXML,11442.G78872,3,0
NIST_POS_Samp_08-02.mzXML,11442.G78876,14,0
NIST_POS_Samp_08-02.mzXML,11442.G78877,9,0
NIST_POS_Samp_08-02.mzXML,11442.G78878,5,0
NIST_POS_Samp_08-02.mzXML,11442.G78883,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78884,17,0
NIST_POS_Samp_08-02.mzXML,11442.G78909,45,0
NIST_POS_Samp_08-02.mzXML,11442.G78910,9,0
NIST_POS_Samp_08-02.mzXML,11442.G78913,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78914,1,0
NIST_POS_Samp_08-02.mzXML,11442.G78915,9,0
NIST_POS_Samp_08-02.mzXML,11442.G78916,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78917,4,0
NIST_POS_Samp_08-02.mzXML,11442.G78918,5,0
NIST_POS_Samp_08-02.mzXML,11442.G78919,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78920,10,0
NIST_POS_Samp_08-02.mzXML,11442.G78921,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78926,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78927,3,0
NIST_POS_Samp_08-02.mzXML,11442.G78928,13,0
NIST_POS_Samp_08-02.mzXML,11442.G78929,3,0
NIST_POS_Samp_08-02.mzXML,11442.G78930,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78933,7,0
NIST_POS_Samp_08-02.mzXML,11442.G78937,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78938,5,0
NIST_POS_Samp_08-02.mzXML,11442.G78939,7,0
NIST_POS_Samp_08-02.mzXML,11442.G78940,9,0
NIST_POS_Samp_08-02.mzXML,11442.G78941,4,0
NIST_POS_Samp_08-02.mzXML,11442.G78942,16,0
NIST_POS_Samp_08-02.mzXML,11442.G78943,12,0
NIST_POS_Samp_08-02.mzXML,11442.G78944,5,0
NIST_POS_Samp_08-02.mzXML,11442.G78945,5,0
NIST_POS_Samp_08-02.mzXML,11442.G78946,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78947,19,0
NIST_POS_Samp_08-02.mzXML,11442.G78948,11,0
NIST_POS_Samp_08-02.mzXML,11442.G78949,13,0
NIST_POS_Samp_08-02.mzXML,11442.G78950,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78951,7,0
NIST_POS_Samp_08-02.mzXML,11442.G78952,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78953,5,0
NIST_POS_Samp_08-02.mzXML,11442.G78954,7,0
NIST_POS_Samp_08-02.mzXML,11442.G78955,2,0
NIST_POS_Samp_08-02.mzXML,11442.G78956,8,0
NIST_POS_Samp_08-02.mzXML,11442.G78957,17,0
NIST_POS_Samp_08-02.mzXML,11442.G78965,12,0
NIST_POS_Samp_08-02.mzXML,11442.G78967,7,0
NIST_POS_Samp_08-02.mzXML,11442.G78968,10,0
NIST_POS_Samp_08-02.mzXML,11442.G78971,17,0
NIST_POS_Samp_08-02.mzXML,11442.G78972,16,0
NIST_POS_Samp_08-02.mzXML,11442.G78973,3,0
NIST_POS_Samp_08-02.mzXML,11442.G78975,9,0
NIST_POS_Samp_08-02.mzXML,11442.G78976,9,0
NIST_POS_Samp_08-02.mzXML,11442.G78979,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78982,13,0
NIST_POS_Samp_08-02.mzXML,11442.G78983,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78985,11,0
NIST_POS_Samp_08-02.mzXML,11442.G78986,10,0
NIST_POS_Samp_08-02.mzXML,11442.G78987,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78988,6,0
NIST_POS_Samp_08-02.mzXML,11442.G78996,9,0
NIST_POS_Samp_08-02.mzXML,11442.G78997,26,0
NIST_POS_Samp_08-02.mzXML,11442.G78998,4,0
NIST_POS_Samp_08-02.mzXML,11442.G78999,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79000,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79001,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79165,14,0
NIST_POS_Samp_08-02.mzXML,11442.G79166,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79171,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79185,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79186,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79187,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79192,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79193,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79194,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79196,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79197,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79202,10,0
NIST_POS_Samp_08-02.mzXML,11442.G79203,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79204,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79209,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79214,12,0
NIST_POS_Samp_08-02.mzXML,11442.G79215,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79225,26,0
NIST_POS_Samp_08-02.mzXML,11442.G79226,10,0
NIST_POS_Samp_08-02.mzXML,11442.G79227,14,0
NIST_POS_Samp_08-02.mzXML,11442.G79229,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79230,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79234,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79237,17,0
NIST_POS_Samp_08-02.mzXML,11442.G79238,21,0
NIST_POS_Samp_08-02.mzXML,11442.G79246,16,0
NIST_POS_Samp_08-02.mzXML,11442.G79248,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79255,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79259,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79260,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79261,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79262,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79265,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79266,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79268,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79269,15,0
NIST_POS_Samp_08-02.mzXML,11442.G79271,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79272,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79273,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79274,18,0
NIST_POS_Samp_08-02.mzXML,11442.G79275,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79276,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79278,1,0
NIST_POS_Samp_08-02.mzXML,11442.G79279,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79280,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79281,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79282,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79283,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79284,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79285,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79286,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79287,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79288,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79289,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79290,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79291,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79292,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79294,1,0
NIST_POS_Samp_08-02.mzXML,11442.G79295,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79296,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79297,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79298,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79299,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79300,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79301,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79304,19,0
NIST_POS_Samp_08-02.mzXML,11442.G79306,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79308,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79309,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79310,10,0
NIST_POS_Samp_08-02.mzXML,11442.G79311,11,0
NIST_POS_Samp_08-02.mzXML,11442.G79312,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79313,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79314,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79315,18,0
NIST_POS_Samp_08-02.mzXML,11442.G79316,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79317,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79318,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79319,11,0
NIST_POS_Samp_08-02.mzXML,11442.G79320,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79321,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79322,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79323,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79324,10,0
NIST_POS_Samp_08-02.mzXML,11442.G79325,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79326,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79332,53,0
NIST_POS_Samp_08-02.mzXML,11442.G79333,22,0
NIST_POS_Samp_08-02.mzXML,11442.G79334,11,0
NIST_POS_Samp_08-02.mzXML,11442.G79335,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79336,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79337,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79338,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79339,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79340,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79341,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79346,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79347,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79348,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79351,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79352,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79353,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79354,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79355,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79462,19,0
NIST_POS_Samp_08-02.mzXML,11442.G79463,21,0
NIST_POS_Samp_08-02.mzXML,11442.G79464,25,0
NIST_POS_Samp_08-02.mzXML,11442.G79465,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79466,11,0
NIST_POS_Samp_08-02.mzXML,11442.G79469,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79470,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79471,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79472,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79473,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79474,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79475,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79476,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79477,10,0
NIST_POS_Samp_08-02.mzXML,11442.G79484,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79485,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79488,11,0
NIST_POS_Samp_08-02.mzXML,11442.G79498,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79499,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79500,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79501,88,0
NIST_POS_Samp_08-02.mzXML,11442.G79502,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79503,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79504,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79505,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79506,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79507,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79508,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79513,1,0
NIST_POS_Samp_08-02.mzXML,11442.G79514,11,0
NIST_POS_Samp_08-02.mzXML,11442.G79524,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79543,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79544,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79545,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79546,14,0
NIST_POS_Samp_08-02.mzXML,11442.G79547,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79548,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79549,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79550,21,0
NIST_POS_Samp_08-02.mzXML,11442.G79551,25,0
NIST_POS_Samp_08-02.mzXML,11442.G79556,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79557,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79558,19,0
NIST_POS_Samp_08-02.mzXML,11442.G79559,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79562,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79563,13,0
NIST_POS_Samp_08-02.mzXML,11442.G79564,14,0
NIST_POS_Samp_08-02.mzXML,11442.G79565,17,0
NIST_POS_Samp_08-02.mzXML,11442.G79566,0,0
NIST_POS_Samp_08-02.mzXML,11442.G79567,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79568,14,0
NIST_POS_Samp_08-02.mzXML,11442.G79569,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79570,33,0
NIST_POS_Samp_08-02.mzXML,11442.G79571,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79579,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79580,17,0
NIST_POS_Samp_08-02.mzXML,11442.G79581,51,0
NIST_POS_Samp_08-02.mzXML,11442.G79582,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79583,13,0
NIST_POS_Samp_08-02.mzXML,11442.G79584,66,0
NIST_POS_Samp_08-02.mzXML,11442.G79585,64,0
NIST_POS_Samp_08-02.mzXML,11442.G79586,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79587,26,0
NIST_POS_Samp_08-02.mzXML,11442.G79588,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79589,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79590,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79591,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79592,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79593,69,0
NIST_POS_Samp_08-02.mzXML,11442.G79594,10,0
NIST_POS_Samp_08-02.mzXML,11442.G79595,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79596,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79597,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79598,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79599,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79600,11,0
NIST_POS_Samp_08-02.mzXML,11442.G79601,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79602,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79603,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79604,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79605,13,0
NIST_POS_Samp_08-02.mzXML,11442.G79606,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79607,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79608,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79609,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79610,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79611,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79612,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79613,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79614,12,0
NIST_POS_Samp_08-02.mzXML,11442.G79615,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79616,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79617,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79618,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79619,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79620,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79621,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79630,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79641,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79662,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79663,10,0
NIST_POS_Samp_08-02.mzXML,11442.G79664,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79665,12,0
NIST_POS_Samp_08-02.mzXML,11442.G79666,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79674,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79680,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79682,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79689,7,0
NIST_POS_Samp_08-02.mzXML,11442.G79692,9,0
NIST_POS_Samp_08-02.mzXML,11442.G79693,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79694,8,0
NIST_POS_Samp_08-02.mzXML,11442.G79719,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79721,3,0
NIST_POS_Samp_08-02.mzXML,11442.G79724,5,0
NIST_POS_Samp_08-02.mzXML,11442.G79728,1,0
NIST_POS_Samp_08-02.mzXML,11442.G79729,13,0
NIST_POS_Samp_08-02.mzXML,11442.G79731,6,0
NIST_POS_Samp_08-02.mzXML,11442.G79733,4,0
NIST_POS_Samp_08-02.mzXML,11442.G79735,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79736,2,0
NIST_POS_Samp_08-02.mzXML,11442.G79753,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83170,42,0
NIST_POS_Samp_08-02.mzXML,11442.G83182,5,0
NIST_POS_Samp_08-02.mzXML,11442.G83184,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83185,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83186,2,0
NIST_POS_Samp_08-02.mzXML,11442.G83187,6,0
NIST_POS_Samp_08-02.mzXML,11442.G83189,15,0
NIST_POS_Samp_08-02.mzXML,11442.G83194,7,0
NIST_POS_Samp_08-02.mzXML,11442.G83196,13,0
NIST_POS_Samp_08-02.mzXML,11442.G83197,14,0
NIST_POS_Samp_08-02.mzXML,11442.G83203,10,0
NIST_POS_Samp_08-02.mzXML,11442.G83204,11,0
NIST_POS_Samp_08-02.mzXML,11442.G83205,8,0
NIST_POS_Samp_08-02.mzXML,11442.G83206,7,0
NIST_POS_Samp_08-02.mzXML,11442.G83207,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83208,5,0
NIST_POS_Samp_08-02.mzXML,11442.G83209,8,0
NIST_POS_Samp_08-02.mzXML,11442.G83210,12,0
NIST_POS_Samp_08-02.mzXML,11442.G83211,13,0
NIST_POS_Samp_08-02.mzXML,11442.G83212,6,0
NIST_POS_Samp_08-02.mzXML,11442.G83213,10,0
NIST_POS_Samp_08-02.mzXML,11442.G83214,9,0
NIST_POS_Samp_08-02.mzXML,11442.G83226,3,0
NIST_POS_Samp_08-02.mzXML,11442.G83227,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83234,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83235,6,0
NIST_POS_Samp_08-02.mzXML,11442.G83236,6,0
NIST_POS_Samp_08-02.mzXML,11442.G83237,2,0
NIST_POS_Samp_08-02.mzXML,11442.G83238,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83239,2,0
NIST_POS_Samp_08-02.mzXML,11442.G83240,3,0
NIST_POS_Samp_08-02.mzXML,11442.G83241,2,0
NIST_POS_Samp_08-02.mzXML,11442.G83242,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83243,7,0
NIST_POS_Samp_08-02.mzXML,11442.G83244,3,0
NIST_POS_Samp_08-02.mzXML,11442.G83245,2,0
NIST_POS_Samp_08-02.mzXML,11442.G83246,5,0
NIST_POS_Samp_08-02.mzXML,11442.G83247,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83248,5,0
NIST_POS_Samp_08-02.mzXML,11442.G83249,6,0
NIST_POS_Samp_08-02.mzXML,11442.G83302,7,0
NIST_POS_Samp_08-02.mzXML,11442.G83303,15,0
NIST_POS_Samp_08-02.mzXML,11442.G83310,38,0
NIST_POS_Samp_08-02.mzXML,11442.G83311,5,0
NIST_POS_Samp_08-02.mzXML,11442.G83314,15,0
NIST_POS_Samp_08-02.mzXML,11442.G83321,11,0
NIST_POS_Samp_08-02.mzXML,11442.G83345,5,0
NIST_POS_Samp_08-02.mzXML,11442.G83346,6,0
NIST_POS_Samp_08-02.mzXML,11442.G83366,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83394,9,0
NIST_POS_Samp_08-02.mzXML,11442.G83395,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83396,7,0
NIST_POS_Samp_08-02.mzXML,11442.G83397,12,0
NIST_POS_Samp_08-02.mzXML,11442.G83398,14,0
NIST_POS_Samp_08-02.mzXML,11442.G83399,6,0
NIST_POS_Samp_08-02.mzXML,11442.G83400,6,0
NIST_POS_Samp_08-02.mzXML,11442.G83401,8,0
NIST_POS_Samp_08-02.mzXML,11442.G83402,6,0
NIST_POS_Samp_08-02.mzXML,11442.G83415,4,0
NIST_POS_Samp_08-02.mzXML,11442.G83416,9,0
NIST_POS_Samp_08-02.mzXML,11442.G83435,5,0
NIST_POS_Samp_08-02.mzXML,11442.G83436,5,0
NIST_POS_Samp_08-02.mzXML,11442.G83457,6,0
NIST_POS_Samp_08-02.mzXML,11442.G86724,2,0
NIST_POS_Samp_08-02.mzXML,11442.G86725,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86727,5,0
NIST_POS_Samp_08-02.mzXML,11442.G86733,4,0
NIST_POS_Samp_08-02.mzXML,11442.G86735,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86754,4,0
NIST_POS_Samp_08-02.mzXML,11442.G86756,1,0
NIST_POS_Samp_08-02.mzXML,11442.G86758,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86759,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86760,7,0
NIST_POS_Samp_08-02.mzXML,11442.G86764,17,0
NIST_POS_Samp_08-02.mzXML,11442.G86775,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86776,7,0
NIST_POS_Samp_08-02.mzXML,11442.G86778,6,0
NIST_POS_Samp_08-02.mzXML,11442.G86779,6,0
NIST_POS_Samp_08-02.mzXML,11442.G86780,4,0
NIST_POS_Samp_08-02.mzXML,11442.G86781,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86783,4,0
NIST_POS_Samp_08-02.mzXML,11442.G86787,32,0
NIST_POS_Samp_08-02.mzXML,11442.G86788,38,0
NIST_POS_Samp_08-02.mzXML,11442.G86790,0,0
NIST_POS_Samp_08-02.mzXML,11442.G86793,9,0
NIST_POS_Samp_08-02.mzXML,11442.G86794,19,0
NIST_POS_Samp_08-02.mzXML,11442.G86795,4,0
NIST_POS_Samp_08-02.mzXML,11442.G86796,5,0
NIST_POS_Samp_08-02.mzXML,11442.G86797,31,0
NIST_POS_Samp_08-02.mzXML,11442.G86798,7,0
NIST_POS_Samp_08-02.mzXML,11442.G86799,5,0
NIST_POS_Samp_08-02.mzXML,11442.G86800,18,0
NIST_POS_Samp_08-02.mzXML,11442.G86801,11,0
NIST_POS_Samp_08-02.mzXML,11442.G86802,7,0
NIST_POS_Samp_08-02.mzXML,11442.G86803,12,0
NIST_POS_Samp_08-02.mzXML,11442.G86809,5,0
NIST_POS_Samp_08-02.mzXML,11442.G86817,7,0
NIST_POS_Samp_08-02.mzXML,11442.G86818,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86821,2,0
NIST_POS_Samp_08-02.mzXML,11442.G86822,8,0
NIST_POS_Samp_08-02.mzXML,11442.G86824,5,0
NIST_POS_Samp_08-02.mzXML,11442.G86826,1,0
NIST_POS_Samp_08-02.mzXML,11442.G86827,8,0
NIST_POS_Samp_08-02.mzXML,11442.G86828,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86831,1,0
NIST_POS_Samp_08-02.mzXML,11442.G86834,2,0
NIST_POS_Samp_08-02.mzXML,11442.G86837,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86846,5,0
NIST_POS_Samp_08-02.mzXML,11442.G86850,2,0
NIST_POS_Samp_08-02.mzXML,11442.G86852,4,0
NIST_POS_Samp_08-02.mzXML,11442.G86853,4,0
NIST_POS_Samp_08-02.mzXML,11442.G86861,6,0
NIST_POS_Samp_08-02.mzXML,11442.G86865,4,0
NIST_POS_Samp_08-02.mzXML,11442.G86871,2,0
NIST_POS_Samp_08-02.mzXML,11442.G86872,3,0
NIST_POS_Samp_08-02.mzXML,11442.G86873,7,0
NIST_POS_Samp_08-02.mzXML,11442.G86874,7,0
NIST_POS_Samp_08-02.mzXML,11442.G86878,5,0
NIST_POS_Samp_08-02.mzXML,11442.G86879,12,0
NIST_POS_Samp_08-02.mzXML,11442.G86880,4,0
NIST_POS_Samp_08-02.mzXML,11442.G86881,8,0
NIST_POS_Samp_08-02.mzXML,11442.G86882,12,0
NIST_POS_Samp_08-02.mzXML,11442.G86883,43,0
NIST_POS_Samp_08-02.mzXML,11442.G86888,5,0
NIST_POS_Samp_08-02.mzXML,11442.G86889,22,0
NIST_POS_Samp_08-02.mzXML,11442.G86909,4,0
